product_id,title,product_type,price,image_url,visual_description,tag1,tag2,tag3,tag4,tag5,tag6,tag7,tag8,tag9,tag10,tag11,tag12,marketing_copy,gender,creative_collections,utility_collections
9261116588259,"Graffiti Burst Long Sleeve Tee — Dark Jersey with Neon Street-Art Chest Hit, Understated Loud",Long-sleeve,30.08,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/rn-image_picker_lib_temp_4b14f7d1-33d6-4e91-8cb9-ba1e6c8f37bc.jpg?v=1778629965,Graffiti-style street art print in neon tones; full edge-to-edge sublimation coverage on Long-sleeve,dopamine dressing,eclectic maximalism,main character energy,festival core 2026,all over print,AOP fashion,festival outfit,rave wear,streetwear,statement piece,graphic print,bold print,"Tag everything, including the algorithm.",Guys+Girls,StreetsmART|Static Frequency|Transcendent Artifacts|Chromatic Overload,
9261116653795,"Men's AOP Hawaiian Camp Shirt for Bold Summer Maximalists — All-Over Print Streetwear Button-Up, Festival Resort Statement Top, Assembled in USA",All Over Prints,108.48,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/rn-image_picker_lib_temp_13b98d5c-9383-41b0-8efc-dcfd19a13a41.jpg?v=1778629882,All-over print in vivid multicolor tones; full edge-to-edge sublimation coverage on All Over Prints,dopamine dressing,wearable art movement,eclectic maximalism,chromatic therapy,all over print,AOP fashion,festival outfit,rave wear,streetwear,statement piece,graphic print,bold print,Art shouldn't stay on walls. Let it walk.,Guys,Boundless Bleeds|StreetsmART|Maximalist Motifs|Tacticolor,
9261117243619,Digital Sunset Chevron Hoodie — Crimson & Cobalt Vector Wave AOP Pullover from Maximalist Motifs,All Over Prints,75.0,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/17139751123627399342_2048_e9d765fd-8eea-4cfd-a3ed-5d4b29c84d60.png?v=1778701047,Geometric vector art print in crimson tones; full edge-to-edge sublimation coverage on All Over Prints,art kid fashion,main character energy,hyperpop streetwear,festival core 2026,all over print,AOP fashion,festival outfit,rave wear,streetwear,statement piece,graphic print,bold print,This isn't clothing. It's an argument for color.,Guys+Girls,Boundless Bleeds|Static Frequency|StreetsmART|Maximalist Motifs|Transcendent Artifacts|Chromatic Overload,
9261117505763,"Graffiti Basketball Shorts for Hoop Culture Heads — Concrete Chaos AOP Streetwear, Festival Gym Wear, Loud Athletic Bottoms, Skater Shorts, Bold Print Activewear",All Over Prints,49.0,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/rn-image_picker_lib_temp_63376438-e503-4fe9-968d-995f4339965d.jpg?v=1778628752,Graffiti-style street art print in vivid multicolor tones; full edge-to-edge sublimation coverage on All Over Prints,festival core 2026,dopamine dressing,chromatic therapy,vivid aura aesthetic,all over print,AOP fashion,festival outfit,rave wear,streetwear,statement piece,graphic print,bold print,Your outfit IS the gallery. No admission required.,Guys+Girls,Boundless Bleeds|StreetsmART|Static Frequency|Maximalist Motifs|Cognitive Drift|Transcendent Artifacts,
9261117702371,"Men's All-Over Graffiti AOP Pullover Hoodie for Street Art Collectors — Bold Medium-Weight Comfort Fit, Assembled in USA, Festival Statement Sweatshirt",All Over Prints,79.05,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/rn-image_picker_lib_temp_49993f56-07c6-42ee-860a-8d55660d0332.jpg?v=1778629845,Graffiti-style street art print in vivid multicolor tones; full edge-to-edge sublimation coverage on All Over Prints,art kid fashion,main character energy,hyperpop streetwear,festival core 2026,all over print,AOP fashion,festival outfit,rave wear,streetwear,statement piece,graphic print,bold print,The spray can is mightier than the sword. Wear the proof.,Guys,StreetsmART|Boundless Bleeds|Maximalist Motifs|Transcendent Artifacts,
9261117898979,"Graffiti AOP Urban Street Art Tee for City Culture Dressers — Bold All-Over Print Graphic T-Shirt, Hip-Hop Skate Statement, Festival Music Concert Top, Assembled in USA",All Over Prints,44.95,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/rn-image_picker_lib_temp_12a71604-cade-4e03-8916-c5e95233ddb9.jpg?v=1778629817,Graffiti-style street art print in vivid multicolor tones; full edge-to-edge sublimation coverage on All Over Prints,dopamine dressing,post-internet fashion,weird girl aesthetic,vivid aura aesthetic,all over print,AOP fashion,festival outfit,rave wear,streetwear,statement piece,graphic print,bold print,"Tag everything, including the algorithm.",Girls,StreetsmART|Boundless Bleeds|Chromatic Overload,
9261118095587,Brushstroke Riot Unisex Sweatshirt — Primary Color Paint-Dab AOP Crewneck with Art-School Energy,All Over Prints,62.3,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/rn-image_picker_lib_temp_5c88e1a9-cfac-40d2-88dc-3fc852f353b4.jpg?v=1778630900,All-over print in vivid multicolor tones; full edge-to-edge sublimation coverage on All Over Prints,art kid fashion,eclectic maximalism,main character energy,serotonin boost fashion,all over print,AOP fashion,festival outfit,rave wear,streetwear,statement piece,graphic print,bold print,Art shouldn't stay on walls. Let it walk.,Guys+Girls,Boundless Bleeds|Transcendent Artifacts|Color Riot,
9261118292195,Women's All-Over Print Pajama Pants — Cozy Lounge Bottoms,All Over Prints,47.3,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/rn-image_picker_lib_temp_1da46492-f94e-4d29-b000-10e3341d059b.png?v=1779041473,All-over print in vivid multicolor tones; full edge-to-edge sublimation coverage on All Over Prints,dopamine dressing,eclectic maximalism,art kid fashion,main character energy,all over print,AOP fashion,festival outfit,rave wear,streetwear,statement piece,graphic print,bold print,The future of fashion isn't quiet.,Girls,Boundless Bleeds|Transcendent Artifacts|Chromatic Overload,
9261118488803,"Graffiti Print Crop Tee for Colorful Urban Street Art Dressers — Bold AOP Hip-Hop Crop Top, Festival Party Summer Statement, Skater Youth Fashion Streetwear",All Over Prints,40.05,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/rn-image_picker_lib_temp_d8260ad1-c925-4214-9c96-9075b3c5f22f.jpg?v=1778629786,Graffiti-style street art print in vivid multicolor tones; full edge-to-edge sublimation coverage on All Over Prints,weird girl aesthetic,wearable art movement,dopamine dressing,chromatic therapy,all over print,AOP fashion,festival outfit,rave wear,streetwear,statement piece,graphic print,bold print,Your outfit IS the gallery. No admission required.,Youth,StreetsmART|Boundless Bleeds|Transcendent Artifacts|Avant-Kindergarden™,
9261118783715,"StreetsmART Tag Wall AOP Basketball Jersey | All-Over Graffiti Print Athletic Tank, Sublimation Street-Art Streetwear, Assembled in USA (S–2XL)",Basketball Jersey,49.38,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/rn-image_picker_lib_temp_5961a0bd-295d-4b93-98b7-970715679f03.jpg?v=1778630867,Graffiti-style street art print in vivid multicolor tones; full edge-to-edge sublimation coverage on Basketball Jersey,dopamine dressing,eclectic maximalism,main character energy,festival core 2026,all over print,AOP fashion,festival outfit,rave wear,streetwear,statement piece,graphic print,bold print,The spray can is mightier than the sword. Wear the proof.,Guys+Girls,StreetsmART|Boundless Bleeds|Static Frequency|Cognitive Drift|Maximalist Motifs|Chromatic Overload,
9261118947555,"Wavy Stripe Pajama Pants for Vibrant Sleepwear Collectors — Jewel-Tone AOP Brushed Polyester, Elastic Waist Cozy Lounge, Women's Assembled in USA, Bold Lazy Day Bottoms",All Over Prints,53.68,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/rn-image_picker_lib_temp_776fbf5e-a858-4fdf-88b4-3abb298e32af.jpg?v=1778630833,All-over print in vivid multicolor tones; full edge-to-edge sublimation coverage on All Over Prints,dopamine dressing,eclectic maximalism,art kid fashion,main character energy,all over print,AOP fashion,festival outfit,rave wear,streetwear,statement piece,graphic print,bold print,When mundane isn't in your vocabulary.,Girls,Boundless Bleeds|Chromatic Overload|Cognitive Drift|Transcendent Artifacts,
9261119144163,"Inferno Vortex Tie-Dye AOP Hoodie for Psychedelic Streetwear Collectors — Spiral Rainbow All-Over Print, 95% Poly-Spandex, Festival Groovy Retro Statement Pullover",All Over Prints,100.0,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/rn-image_picker_lib_temp_d2728c40-0690-4fc9-8d4d-6aa789c3e5f8.png?v=1779036364,Hand-dyed spiral tie-dye pattern in rainbow tones; full edge-to-edge sublimation coverage on All Over Prints,art kid fashion,main character energy,hyperpop streetwear,festival core 2026,all over print,AOP fashion,festival outfit,rave wear,streetwear,statement piece,graphic print,bold print,Wear the spiral. Become the spiral.,Guys+Girls,Boundless Bleeds|Cognitive Drift|Maximalist Motifs|Chromatic Overload|StreetsmART|Static Frequency,
9261119504611,"Prism Facet Mosaic Long Sleeve V-Neck — Rainbow Stained Glass AOP Women's Top, Wearable Kaleidoscope",All Over Prints,50.71,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/rn-image_picker_lib_temp_dcdd2643-cdd0-4625-8742-08c79b1cd42c.jpg?v=1779036587,All-over print in rainbow tones; full edge-to-edge sublimation coverage on All Over Prints,dopamine dressing,eclectic maximalism,main character energy,festival core 2026,all over print,AOP fashion,festival outfit,rave wear,streetwear,statement piece,graphic print,bold print,The universe expands. So does your wardrobe.,Girls,Boundless Bleeds|Cognitive Drift|Transcendent Artifacts|Chromatic Overload,
9261119701219,"Neon Skeletal Mosaic AOP Shorts for Rave and Streetwear Collectors — Bold Retro Neon Athletic Basketball Shorts, Quick-Dry Festival Gym Activewear, Unisex Statement",All Over Prints,37.57,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/rn-image_picker_lib_temp_72eb3323-29e6-4428-b724-bc65e9ea2379.png?v=1779037722,All-over print in neon tones; full edge-to-edge sublimation coverage on All Over Prints,festival core 2026,dopamine dressing,chromatic therapy,vivid aura aesthetic,all over print,AOP fashion,festival outfit,rave wear,streetwear,statement piece,graphic print,bold print,Your drip is a public service announcement.,Guys+Girls,Boundless Bleeds|StreetsmART|Static Frequency|Maximalist Motifs|Transcendent Artifacts|Chromatic Overload,
9261119996131,"Dyles Mavis Handprint Psychedelic Neon T-Shirt for Bold Streetwear Collectors — Premium Heavyweight Cotton Original Art, Oversized Statement Tee, Unisex",T-Shirt,32.99,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/rn-image_picker_lib_temp_6a15ecbf-9534-427f-8336-de866a7a1d2f.jpg?v=1778630730,Psychedelic full-coverage print in neon tones; full edge-to-edge sublimation coverage on T-Shirt,dopamine dressing,post-internet fashion,weird girl aesthetic,vivid aura aesthetic,all over print,AOP fashion,festival outfit,rave wear,streetwear,statement piece,graphic print,bold print,Not a vibe. A seismic event.,Guys+Girls,Boundless Bleeds|Static Frequency|StreetsmART|Cognitive Drift|Transcendent Artifacts|Chromatic Overload,
9297181507811,"Stained Glass Mosaic Flip Flops — Colorful Shard AOP Beach Sandals, Wearable Art Summer Footwear",,20.0,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/NCuZ4RE4qzOcTvLRngwdE.jpg?v=1779103798,All-over print in vivid multicolor tones; full edge-to-edge sublimation coverage on ,dopamine dressing,eclectic maximalism,main character energy,festival core 2026,all over print,AOP fashion,festival outfit,rave wear,streetwear,statement piece,graphic print,bold print,When mundane isn't in your vocabulary.,Guys+Girls,Boundless Bleeds|Chromatic Overload|Color Riot,
9297181540579,"Neon Frequency Silk Bandana — Wavy Glitch Zebra Line AOP Square Scarf, Rave-Ready Accessory",,8.78,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/155733-a1092428-dbaa-46eb-9519-0fc9f349a3b0.jpg?v=1779103800,All-over print in neon tones; full edge-to-edge sublimation coverage on ,festival core 2026,weird girl aesthetic,art kid fashion,vivid aura aesthetic,all over print,AOP fashion,festival outfit,rave wear,streetwear,statement piece,graphic print,bold print,No streetlight? You ARE the streetlight.,Guys+Girls,Static Frequency|Boundless Bleeds|Chromatic Overload,Accessories
9297181606115,Cubist Stained Glass Henley Polo — Vivid Mosaic AOP Bamboo-Feel Summer Shirt for Art-Forward Dressers,,18.18,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/155733-cf76e790-d872-496c-b428-051ab173ae5a.jpg?v=1779103817,All-over print in vivid multicolor tones; full edge-to-edge sublimation coverage on ,dopamine dressing,wearable art movement,eclectic maximalism,chromatic therapy,all over print,AOP fashion,festival outfit,rave wear,streetwear,statement piece,graphic print,bold print,This isn't clothing. It's an argument for color.,Girls,Boundless Bleeds|Chromatic Overload|Color Riot,
9297182130403,Ocular Opulence Reversible Bucket Hat — Holographic Op-Art × Stained Glass Mosaic,,30.0,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/155733-da0dc737-9d27-406f-94d2-7ade1c338aa6.png?v=1779218974,All-over print in vivid multicolor tones; full edge-to-edge sublimation coverage on ,main character energy,festival core 2026,art kid fashion,hyperpop streetwear,all over print,AOP fashion,festival outfit,rave wear,streetwear,statement piece,graphic print,bold print,Curated chaos for the aesthetically enlightened.,Guys+Girls,Ocular Opulence|Cognitive Drift|StreetsmART|Static Frequency|Boundless Bleeds|Maximalist Motifs,Accessories
9297182687459,Sticker Bomb Graffiti Fleece Hoodie — White Street-Tag Collage AOP Heavyweight Winter Pullover,,31.98,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/155733-d12c8481-c7a9-43fc-ae10-4b5ca673ea41.jpg?v=1779104019,Graffiti-style street art print in white tones; full edge-to-edge sublimation coverage on ,art kid fashion,main character energy,hyperpop streetwear,festival core 2026,all over print,AOP fashion,festival outfit,rave wear,streetwear,statement piece,graphic print,bold print,The spray can is mightier than the sword. Wear the proof.,Guys+Girls,StreetsmART|Boundless Bleeds|Transcendent Artifacts,
9297182720227,Crowd of Faces AOP Blazer — Surreal Portrait Collage Flat Lapel Suit Jacket for Gallery-Night Rebels,All Over Prints,54.66,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/155733-09ddc652-a696-48e7-9899-8310e94583b9.jpg?v=1779104029,Collage-style sticker bomb print in vivid multicolor tones; full edge-to-edge sublimation coverage on All Over Prints,eclectic maximalism,art kid fashion,main character energy,wearable art movement,all over print,AOP fashion,festival outfit,rave wear,streetwear,statement piece,graphic print,bold print,Not a look. A statement of existence.,Guys+Girls,Boundless Bleeds|StreetsmART|Hypnagogic,
9297183178979,CMYK Smear Glitch Collared Jacket — Magenta & Cyan Paint-Streak AOP Statement Outerwear,,55.02,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/155733-535a4e02-c255-46a7-97d9-2d9e053a7177.jpg?v=1779104095,All-over print in red tones; full edge-to-edge sublimation coverage on ,eclectic maximalism,art kid fashion,main character energy,wearable art movement,all over print,AOP fashion,festival outfit,rave wear,streetwear,statement piece,graphic print,bold print,No streetlight? You ARE the streetlight.,Guys+Girls,Boundless Bleeds|Static Frequency|Chromatic Overload,
